network,edge_id,h3_cell,h3_resolution,edge_length_m_projected,edge_length_m_sumo,buffer_m,sample_step_m,ring_k,lane_count,speed_mps,edge_type,edge_function,net_file
provins,1057740849,881fb0a1adfffff,8,43.183,43.19,20.0,175.3666233,0,1,5.56,highway.service,,networks/COeXISTENCE-PROJECT URB main networks/provins/provins.net.xml
provins,1057740851,881fb0a1adfffff,8,74.673,74.67,20.0,175.3666233,0,1,13.89,highway.residential,,networks/COeXISTENCE-PROJECT URB main networks/provins/provins.net.xml
provins,1057740852,881fb0a1a1fffff,8,19.943,19.94,20.0,175.3666233,0,1,5.56,highway.service,,networks/COeXISTENCE-PROJECT URB main networks/provins/provins.net.xml
provins,1057740853#0,881fb0a1a1fffff,8,62.677,62.69,20.0,175.3666233,0,1,5.56,highway.service,,networks/COeXISTENCE-PROJECT URB main networks/provins/provins.net.xml
provins,1057740853#1,881fb0a1a1fffff,8,30.0,30.01,20.0,175.3666233,0,1,5.56,highway.service,,networks/COeXISTENCE-PROJECT URB main networks/provins/provins.net.xml
provins,1057740854#0,881fb0a1a1fffff,8,83.06,83.06,20.0,175.3666233,0,1,5.56,highway.service,,networks/COeXISTENCE-PROJECT URB main networks/provins/provins.net.xml
provins,1057740854#1,881fb0a1a1fffff,8,4.283,4.28,20.0,175.3666233,0,1,5.56,highway.service,,networks/COeXISTENCE-PROJECT URB main networks/provins/provins.net.xml
provins,1057740854#2,881fb0a1a1fffff,8,27.593,27.59,20.0,175.3666233,0,1,5.56,highway.service,,networks/COeXISTENCE-PROJECT URB main networks/provins/provins.net.xml
provins,1057740855,881fb0a1a1fffff,8,113.821,113.82,20.0,175.3666233,0,1,5.56,highway.service,,networks/COeXISTENCE-PROJECT URB main networks/provins/provins.net.xml
provins,1057740856,881fb0a1a1fffff,8,66.783,66.78,20.0,175.3666233,0,1,5.56,highway.service,,networks/COeXISTENCE-PROJECT URB main networks/provins/provins.net.xml
provins,1057740858,881fb0a1a1fffff,8,81.66,81.66,20.0,175.3666233,0,1,5.56,highway.service,,networks/COeXISTENCE-PROJECT URB main networks/provins/provins.net.xml
provins,1057740862#1,881fb0a1a1fffff,8,49.257,49.26,20.0,175.3666233,0,1,5.56,highway.service,,networks/COeXISTENCE-PROJECT URB main networks/provins/provins.net.xml
provins,1057740862#2,881fb0a1a1fffff,8,47.866,47.86,20.0,175.3666233,0,1,5.56,highway.service,,networks/COeXISTENCE-PROJECT URB main networks/provins/provins.net.xml
provins,1057740864,881fb0a1a1fffff,8,138.377,138.38,20.0,175.3666233,0,1,5.56,highway.service,,networks/COeXISTENCE-PROJECT URB main networks/provins/provins.net.xml
provins,1057740865,881fb0a1a1fffff,8,58.084,58.08,20.0,175.3666233,0,1,5.56,highway.service,,networks/COeXISTENCE-PROJECT URB main networks/provins/provins.net.xml
provins,1057740866#0,881fb0a1a1fffff,8,52.184,52.19,20.0,175.3666233,0,1,2.78,highway.footway,,networks/COeXISTENCE-PROJECT URB main networks/provins/provins.net.xml
provins,1057740866#0,881fb0a1a5fffff,8,52.184,52.19,20.0,175.3666233,0,1,2.78,highway.footway,,networks/COeXISTENCE-PROJECT URB main networks/provins/provins.net.xml
provins,1057740866#1,881fb0a1a1fffff,8,6.722,6.73,20.0,175.3666233,0,1,2.78,highway.footway,,networks/COeXISTENCE-PROJECT URB main networks/provins/provins.net.xml
provins,1057740866#2,881fb0a1a1fffff,8,12.173,12.18,20.0,175.3666233,0,1,2.78,highway.footway,,networks/COeXISTENCE-PROJECT URB main networks/provins/provins.net.xml
provins,1057740867,881fb0a1a1fffff,8,21.782,21.77,20.0,175.3666233,0,1,5.56,highway.service,,networks/COeXISTENCE-PROJECT URB main networks/provins/provins.net.xml
provins,1057740868,881fb0a1a1fffff,8,12.02,12.01,20.0,175.3666233,0,1,5.56,highway.service,,networks/COeXISTENCE-PROJECT URB main networks/provins/provins.net.xml
provins,1057740869#0,881fb0a1a1fffff,8,7.023,7.03,20.0,175.3666233,0,1,5.56,highway.service,,networks/COeXISTENCE-PROJECT URB main networks/provins/provins.net.xml
provins,1057740869#1,881fb0a1a1fffff,8,5.34,5.34,20.0,175.3666233,0,1,5.56,highway.service,,networks/COeXISTENCE-PROJECT URB main networks/provins/provins.net.xml
provins,1057740870#1,881fb0a1a1fffff,8,5.743,5.74,20.0,175.3666233,0,1,5.56,highway.service,,networks/COeXISTENCE-PROJECT URB main networks/provins/provins.net.xml
provins,1057740870#2,881fb0a1a1fffff,8,12.737,12.74,20.0,175.3666233,0,1,5.56,highway.service,,networks/COeXISTENCE-PROJECT URB main networks/provins/provins.net.xml
provins,1057740871#0,881fb0a1adfffff,8,0.192,0.2,20.0,175.3666233,0,1,13.89,highway.residential,,networks/COeXISTENCE-PROJECT URB main networks/provins/provins.net.xml
provins,1057740871#1,881fb0a1a5fffff,8,32.667,32.67,20.0,175.3666233,0,1,13.89,highway.residential,,networks/COeXISTENCE-PROJECT URB main networks/provins/provins.net.xml
provins,1057740871#1,881fb0a1adfffff,8,32.667,32.67,20.0,175.3666233,0,1,13.89,highway.residential,,networks/COeXISTENCE-PROJECT URB main networks/provins/provins.net.xml
provins,1057740872,881fb0aad3fffff,8,27.555,27.56,20.0,175.3666233,0,1,5.56,highway.service,,networks/COeXISTENCE-PROJECT URB main networks/provins/provins.net.xml
provins,1057740873,881fb0aad3fffff,8,39.716,39.72,20.0,175.3666233,0,1,5.56,highway.service,,networks/COeXISTENCE-PROJECT URB main networks/provins/provins.net.xml
provins,1057740874,881fb0aad3fffff,8,241.816,241.81,20.0,175.3666233,0,1,5.56,highway.service,,networks/COeXISTENCE-PROJECT URB main networks/provins/provins.net.xml
provins,1057740875,881fb0a1a5fffff,8,145.341,145.34,20.0,175.3666233,0,1,5.56,highway.service,,networks/COeXISTENCE-PROJECT URB main networks/provins/provins.net.xml
provins,1057740875,881fb0aa99fffff,8,145.341,145.34,20.0,175.3666233,0,1,5.56,highway.service,,networks/COeXISTENCE-PROJECT URB main networks/provins/provins.net.xml
provins,1057740876,881fb0aad7fffff,8,255.16,255.16,20.0,175.3666233,0,1,13.89,highway.unclassified,,networks/COeXISTENCE-PROJECT URB main networks/provins/provins.net.xml
provins,1057740877#0,881fb0aa9bfffff,8,9.82,9.81,20.0,175.3666233,0,1,8.33,highway.unclassified,,networks/COeXISTENCE-PROJECT URB main networks/provins/provins.net.xml
provins,1057740877#1,881fb0aa9bfffff,8,40.81,40.81,20.0,175.3666233,0,1,8.33,highway.unclassified,,networks/COeXISTENCE-PROJECT URB main networks/provins/provins.net.xml
provins,1057740877#2,881fb0aa9bfffff,8,4.31,4.31,20.0,175.3666233,0,1,8.33,highway.unclassified,,networks/COeXISTENCE-PROJECT URB main networks/provins/provins.net.xml
provins,1057740878,881fb0aa9bfffff,8,17.631,17.63,20.0,175.3666233,0,1,13.89,highway.unclassified,,networks/COeXISTENCE-PROJECT URB main networks/provins/provins.net.xml
provins,1057740879,881fb0aa9bfffff,8,205.214,205.21,20.0,175.3666233,0,1,13.89,highway.unclassified,,networks/COeXISTENCE-PROJECT URB main networks/provins/provins.net.xml
provins,1057740880#0,881fb0aa9bfffff,8,178.943,178.94,20.0,175.3666233,0,1,13.89,highway.unclassified,,networks/COeXISTENCE-PROJECT URB main networks/provins/provins.net.xml
provins,1057740880#1,881fb0aa9bfffff,8,10.452,10.45,20.0,175.3666233,0,1,13.89,highway.unclassified,,networks/COeXISTENCE-PROJECT URB main networks/provins/provins.net.xml
provins,1057740881,881fb0aa9bfffff,8,19.963,19.97,20.0,175.3666233,0,1,13.89,highway.unclassified,,networks/COeXISTENCE-PROJECT URB main networks/provins/provins.net.xml
provins,106219259,881fb0aa91fffff,8,391.139,391.14,20.0,175.3666233,0,1,13.89,highway.unclassified,,networks/COeXISTENCE-PROJECT URB main networks/provins/provins.net.xml
provins,106219259,881fb0aa95fffff,8,391.139,391.14,20.0,175.3666233,0,1,13.89,highway.unclassified,,networks/COeXISTENCE-PROJECT URB main networks/provins/provins.net.xml
provins,106219260#0,881fb0aa91fffff,8,161.597,161.6,20.0,175.3666233,0,1,5.56,highway.track,,networks/COeXISTENCE-PROJECT URB main networks/provins/provins.net.xml
provins,106219260#1,881fb0aa91fffff,8,551.804,551.8,20.0,175.3666233,0,1,5.56,highway.track,,networks/COeXISTENCE-PROJECT URB main networks/provins/provins.net.xml
provins,106219260#1,881fb0aa93fffff,8,551.804,551.8,20.0,175.3666233,0,1,5.56,highway.track,,networks/COeXISTENCE-PROJECT URB main networks/provins/provins.net.xml
provins,106219260#1,881fb0aa97fffff,8,551.804,551.8,20.0,175.3666233,0,1,5.56,highway.track,,networks/COeXISTENCE-PROJECT URB main networks/provins/provins.net.xml
provins,1066214626,881fb0a1adfffff,8,113.075,113.09,20.0,175.3666233,0,1,5.56,highway.service,,networks/COeXISTENCE-PROJECT URB main networks/provins/provins.net.xml
provins,1066214627,881fb0a1adfffff,8,7.318,7.32,20.0,175.3666233,0,1,5.56,highway.service,,networks/COeXISTENCE-PROJECT URB main networks/provins/provins.net.xml
provins,1066214628#0,881fb0a1adfffff,8,1.693,1.69,20.0,175.3666233,0,1,5.56,highway.service,,networks/COeXISTENCE-PROJECT URB main networks/provins/provins.net.xml
provins,1066214628#1,881fb0a1adfffff,8,36.602,36.6,20.0,175.3666233,0,1,5.56,highway.service,,networks/COeXISTENCE-PROJECT URB main networks/provins/provins.net.xml
provins,1066214628#2,881fb0a1adfffff,8,65.429,65.43,20.0,175.3666233,0,1,5.56,highway.service,,networks/COeXISTENCE-PROJECT URB main networks/provins/provins.net.xml
provins,1066214629,881fb0a1adfffff,8,27.471,27.47,20.0,175.3666233,0,1,5.56,highway.service,,networks/COeXISTENCE-PROJECT URB main networks/provins/provins.net.xml
provins,1066214630,881fb0a1e7fffff,8,65.339,65.33,20.0,175.3666233,0,1,5.56,highway.service,,networks/COeXISTENCE-PROJECT URB main networks/provins/provins.net.xml
provins,1066214633,881fb0a1e7fffff,8,107.039,107.04,20.0,175.3666233,0,1,5.56,highway.service,,networks/COeXISTENCE-PROJECT URB main networks/provins/provins.net.xml
provins,1066214639,881fb0a1adfffff,8,28.475,28.47,20.0,175.3666233,0,1,2.78,highway.footway,,networks/COeXISTENCE-PROJECT URB main networks/provins/provins.net.xml
provins,1066214640,881fb0a1adfffff,8,32.788,32.79,20.0,175.3666233,0,1,2.78,highway.footway,,networks/COeXISTENCE-PROJECT URB main networks/provins/provins.net.xml
provins,1066214641,881fb0a1adfffff,8,36.672,36.67,20.0,175.3666233,0,1,2.78,highway.footway,,networks/COeXISTENCE-PROJECT URB main networks/provins/provins.net.xml
provins,1066214642,881fb0a1adfffff,8,36.256,36.25,20.0,175.3666233,0,1,2.78,highway.footway,,networks/COeXISTENCE-PROJECT URB main networks/provins/provins.net.xml
provins,1066214643,881fb0a1adfffff,8,40.749,40.75,20.0,175.3666233,0,1,2.78,highway.footway,,networks/COeXISTENCE-PROJECT URB main networks/provins/provins.net.xml
provins,1066214644,881fb0a1adfffff,8,37.596,37.6,20.0,175.3666233,0,1,2.78,highway.footway,,networks/COeXISTENCE-PROJECT URB main networks/provins/provins.net.xml
provins,1066214645,881fb0a1adfffff,8,45.129,45.13,20.0,175.3666233,0,1,5.56,highway.service,,networks/COeXISTENCE-PROJECT URB main networks/provins/provins.net.xml
provins,1066214646,881fb0a1a9fffff,8,44.77,44.77,20.0,175.3666233,0,1,2.78,highway.footway,,networks/COeXISTENCE-PROJECT URB main networks/provins/provins.net.xml
provins,1066214647#0,881fb0a1a9fffff,8,14.981,14.97,20.0,175.3666233,0,1,5.56,highway.service,,networks/COeXISTENCE-PROJECT URB main networks/provins/provins.net.xml
provins,1066214647#1,881fb0a1a9fffff,8,18.969,18.97,20.0,175.3666233,0,1,5.56,highway.service,,networks/COeXISTENCE-PROJECT URB main networks/provins/provins.net.xml
provins,1079723589,881fb0aa9dfffff,8,72.327,72.33,20.0,175.3666233,0,1,5.56,highway.service,,networks/COeXISTENCE-PROJECT URB main networks/provins/provins.net.xml
provins,1079723591,881fb0aa9dfffff,8,43.943,43.95,20.0,175.3666233,0,1,13.89,highway.unclassified,,networks/COeXISTENCE-PROJECT URB main networks/provins/provins.net.xml
provins,1079723592,881fb0aa9dfffff,8,87.73,87.73,20.0,175.3666233,0,1,5.56,highway.service,,networks/COeXISTENCE-PROJECT URB main networks/provins/provins.net.xml
provins,1079723593,881fb0aa9dfffff,8,13.302,13.3,20.0,175.3666233,0,1,5.56,highway.service,,networks/COeXISTENCE-PROJECT URB main networks/provins/provins.net.xml
provins,1079723596,881fb0aa9dfffff,8,103.393,103.39,20.0,175.3666233,0,1,13.89,highway.unclassified,,networks/COeXISTENCE-PROJECT URB main networks/provins/provins.net.xml
provins,1079723597#0,881fb0aa9dfffff,8,10.113,10.11,20.0,175.3666233,0,1,13.89,highway.unclassified,,networks/COeXISTENCE-PROJECT URB main networks/provins/provins.net.xml
provins,1079723597#1,881fb0aa9dfffff,8,11.815,11.81,20.0,175.3666233,0,1,13.89,highway.unclassified,,networks/COeXISTENCE-PROJECT URB main networks/provins/provins.net.xml
provins,1079723598,881fb0aa9dfffff,8,30.353,30.35,20.0,175.3666233,0,1,5.56,highway.service,,networks/COeXISTENCE-PROJECT URB main networks/provins/provins.net.xml
provins,1079723600#0,881fb0aa9dfffff,8,9.041,9.05,20.0,175.3666233,0,1,5.56,highway.service,,networks/COeXISTENCE-PROJECT URB main networks/provins/provins.net.xml
provins,1079723600#1,881fb0aa9dfffff,8,57.75,57.76,20.0,175.3666233,0,1,5.56,highway.service,,networks/COeXISTENCE-PROJECT URB main networks/provins/provins.net.xml
provins,1079723600#2,881fb0aa9dfffff,8,57.59,57.59,20.0,175.3666233,0,1,5.56,highway.service,,networks/COeXISTENCE-PROJECT URB main networks/provins/provins.net.xml
provins,1079723602,881fb0aa9dfffff,8,8.938,8.93,20.0,175.3666233,0,1,5.56,highway.service,,networks/COeXISTENCE-PROJECT URB main networks/provins/provins.net.xml
provins,1079723603,881fb0aa9dfffff,8,18.253,18.25,20.0,175.3666233,0,1,22.22,highway.tertiary,,networks/COeXISTENCE-PROJECT URB main networks/provins/provins.net.xml
provins,1079723608,881fb0aa9dfffff,8,2.398,2.41,20.0,175.3666233,0,1,2.78,highway.footway,,networks/COeXISTENCE-PROJECT URB main networks/provins/provins.net.xml
provins,1079723609#0,881fb0aa9dfffff,8,15.286,15.29,20.0,175.3666233,0,1,5.56,highway.service,,networks/COeXISTENCE-PROJECT URB main networks/provins/provins.net.xml
provins,1079723609#1,881fb0aa9dfffff,8,14.612,14.61,20.0,175.3666233,0,1,5.56,highway.service,,networks/COeXISTENCE-PROJECT URB main networks/provins/provins.net.xml
provins,1079723610,881fb0aa9dfffff,8,1.81,1.81,20.0,175.3666233,0,1,2.78,highway.footway,,networks/COeXISTENCE-PROJECT URB main networks/provins/provins.net.xml
provins,1088466830#0,881fb0a1a5fffff,8,8.77,8.77,20.0,175.3666233,0,1,2.78,highway.footway,,networks/COeXISTENCE-PROJECT URB main networks/provins/provins.net.xml
provins,1088466833#0,881fb0a1a5fffff,8,0.204,0.2,20.0,175.3666233,0,1,2.78,highway.footway,,networks/COeXISTENCE-PROJECT URB main networks/provins/provins.net.xml
provins,1088466833#1,881fb0a1a5fffff,8,0.2,0.2,20.0,175.3666233,0,1,2.78,highway.footway,,networks/COeXISTENCE-PROJECT URB main networks/provins/provins.net.xml
provins,1088466835#0,881fb0a1a5fffff,8,7.845,7.85,20.0,175.3666233,0,1,5.56,highway.service,,networks/COeXISTENCE-PROJECT URB main networks/provins/provins.net.xml
provins,1088466835#1,881fb0a1a5fffff,8,76.489,76.48,20.0,175.3666233,0,1,5.56,highway.service,,networks/COeXISTENCE-PROJECT URB main networks/provins/provins.net.xml
provins,1088466836#0,881fb0a1a5fffff,8,0.095,0.1,20.0,175.3666233,0,1,2.78,highway.footway,,networks/COeXISTENCE-PROJECT URB main networks/provins/provins.net.xml
provins,1088466836#1,881fb0a1a5fffff,8,0.196,0.2,20.0,175.3666233,0,1,2.78,highway.footway,,networks/COeXISTENCE-PROJECT URB main networks/provins/provins.net.xml
provins,1088466837#1,881fb0a1a5fffff,8,18.329,18.33,20.0,175.3666233,0,1,2.78,highway.footway,,networks/COeXISTENCE-PROJECT URB main networks/provins/provins.net.xml
provins,1088466837#2,881fb0a1a5fffff,8,11.86,11.86,20.0,175.3666233,0,1,2.78,highway.footway,,networks/COeXISTENCE-PROJECT URB main networks/provins/provins.net.xml
provins,1088466837#3,881fb0a1a5fffff,8,36.307,36.31,20.0,175.3666233,0,1,2.78,highway.footway,,networks/COeXISTENCE-PROJECT URB main networks/provins/provins.net.xml
provins,1088466838#0,881fb0a1a5fffff,8,2.581,2.58,20.0,175.3666233,0,1,22.22,highway.tertiary,,networks/COeXISTENCE-PROJECT URB main networks/provins/provins.net.xml
provins,1088466838#1,881fb0a1a5fffff,8,0.257,0.25,20.0,175.3666233,0,1,22.22,highway.tertiary,,networks/COeXISTENCE-PROJECT URB main networks/provins/provins.net.xml
provins,1088466839,881fb0a1a5fffff,8,14.405,14.41,20.0,175.3666233,0,1,5.56,highway.service,,networks/COeXISTENCE-PROJECT URB main networks/provins/provins.net.xml
provins,1088466840#0,881fb0a1a5fffff,8,0.196,0.2,20.0,175.3666233,0,1,5.56,highway.service,,networks/COeXISTENCE-PROJECT URB main networks/provins/provins.net.xml
provins,1088466840#1,881fb0a1a5fffff,8,0.747,0.75,20.0,175.3666233,0,1,5.56,highway.service,,networks/COeXISTENCE-PROJECT URB main networks/provins/provins.net.xml
provins,1088466840#2,881fb0a1a5fffff,8,42.646,42.65,20.0,175.3666233,0,1,5.56,highway.service,,networks/COeXISTENCE-PROJECT URB main networks/provins/provins.net.xml
provins,1088466841#0,881fb0a1a5fffff,8,19.315,19.31,20.0,175.3666233,0,1,2.78,highway.footway,,networks/COeXISTENCE-PROJECT URB main networks/provins/provins.net.xml
provins,1088466841#1,881fb0a1a5fffff,8,13.046,13.05,20.0,175.3666233,0,1,2.78,highway.footway,,networks/COeXISTENCE-PROJECT URB main networks/provins/provins.net.xml
provins,1088466844#0,881fb0a1a5fffff,8,80.779,80.78,20.0,175.3666233,0,1,2.78,highway.footway,,networks/COeXISTENCE-PROJECT URB main networks/provins/provins.net.xml
provins,1088466844#1,881fb0a1a5fffff,8,79.924,79.93,20.0,175.3666233,0,1,2.78,highway.footway,,networks/COeXISTENCE-PROJECT URB main networks/provins/provins.net.xml
provins,1088466845#0,881fb0a1a5fffff,8,0.196,0.2,20.0,175.3666233,0,1,2.78,highway.footway,,networks/COeXISTENCE-PROJECT URB main networks/provins/provins.net.xml
provins,1088466845#1,881fb0a1a5fffff,8,0.202,0.2,20.0,175.3666233,0,1,2.78,highway.footway,,networks/COeXISTENCE-PROJECT URB main networks/provins/provins.net.xml
provins,1088466847#0,881fb0a1a5fffff,8,0.196,0.2,20.0,175.3666233,0,1,2.78,highway.footway,,networks/COeXISTENCE-PROJECT URB main networks/provins/provins.net.xml
provins,1088466847#1,881fb0a1a5fffff,8,0.204,0.2,20.0,175.3666233,0,1,2.78,highway.footway,,networks/COeXISTENCE-PROJECT URB main networks/provins/provins.net.xml
provins,1088466848#0,881fb0a1a5fffff,8,0.2,0.2,20.0,175.3666233,0,1,2.78,highway.footway,,networks/COeXISTENCE-PROJECT URB main networks/provins/provins.net.xml
provins,1088466848#1,881fb0a1a5fffff,8,37.473,37.48,20.0,175.3666233,0,1,2.78,highway.footway,,networks/COeXISTENCE-PROJECT URB main networks/provins/provins.net.xml
provins,1088466848#2,881fb0a1a5fffff,8,10.314,10.31,20.0,175.3666233,0,1,2.78,highway.footway,,networks/COeXISTENCE-PROJECT URB main networks/provins/provins.net.xml
provins,1088466848#3,881fb0a1a5fffff,8,9.7,9.7,20.0,175.3666233,0,1,2.78,highway.footway,,networks/COeXISTENCE-PROJECT URB main networks/provins/provins.net.xml
provins,1088466849,881fb0a1a5fffff,8,16.925,16.92,20.0,175.3666233,0,1,5.56,highway.service,,networks/COeXISTENCE-PROJECT URB main networks/provins/provins.net.xml
provins,1088466850#0,881fb0a1a5fffff,8,5.246,5.25,20.0,175.3666233,0,1,5.56,highway.service,,networks/COeXISTENCE-PROJECT URB main networks/provins/provins.net.xml
provins,1088466850#1,881fb0a1a5fffff,8,0.718,0.72,20.0,175.3666233,0,1,5.56,highway.service,,networks/COeXISTENCE-PROJECT URB main networks/provins/provins.net.xml
provins,1088466856#0,881fb0a1a5fffff,8,0.202,0.2,20.0,175.3666233,0,1,2.78,highway.footway,,networks/COeXISTENCE-PROJECT URB main networks/provins/provins.net.xml
provins,1088466856#1,881fb0a1a5fffff,8,1.249,1.25,20.0,175.3666233,0,1,2.78,highway.footway,,networks/COeXISTENCE-PROJECT URB main networks/provins/provins.net.xml
provins,1088466856#2,881fb0a1a5fffff,8,71.446,71.44,20.0,175.3666233,0,1,2.78,highway.footway,,networks/COeXISTENCE-PROJECT URB main networks/provins/provins.net.xml
provins,1088466856#3,881fb0a1a5fffff,8,1.986,1.99,20.0,175.3666233,0,1,2.78,highway.footway,,networks/COeXISTENCE-PROJECT URB main networks/provins/provins.net.xml
provins,1088466863,881fb0a1a5fffff,8,6.165,6.17,20.0,175.3666233,0,1,2.78,highway.footway,,networks/COeXISTENCE-PROJECT URB main networks/provins/provins.net.xml
provins,1088466864,881fb0a1a5fffff,8,0.204,0.2,20.0,175.3666233,0,1,1.39,highway.steps,,networks/COeXISTENCE-PROJECT URB main networks/provins/provins.net.xml
provins,1088466865#1,881fb0a1a5fffff,8,11.518,11.51,20.0,175.3666233,0,1,2.78,highway.footway,,networks/COeXISTENCE-PROJECT URB main networks/provins/provins.net.xml
provins,1088466865#2,881fb0a1a5fffff,8,3.612,3.6,20.0,175.3666233,0,1,2.78,highway.footway,,networks/COeXISTENCE-PROJECT URB main networks/provins/provins.net.xml
provins,1088466865#3,881fb0a1a5fffff,8,14.318,14.32,20.0,175.3666233,0,1,2.78,highway.footway,,networks/COeXISTENCE-PROJECT URB main networks/provins/provins.net.xml
provins,1088466865#4,881fb0a1a5fffff,8,6.461,6.47,20.0,175.3666233,0,1,2.78,highway.footway,,networks/COeXISTENCE-PROJECT URB main networks/provins/provins.net.xml
provins,1088466866#0,881fb0a1a5fffff,8,20.923,20.93,20.0,175.3666233,0,1,2.78,highway.footway,,networks/COeXISTENCE-PROJECT URB main networks/provins/provins.net.xml
provins,1088466866#1,881fb0a1a5fffff,8,7.396,7.39,20.0,175.3666233,0,1,2.78,highway.footway,,networks/COeXISTENCE-PROJECT URB main networks/provins/provins.net.xml
provins,1088466866#2,881fb0a1a5fffff,8,13.439,13.44,20.0,175.3666233,0,1,2.78,highway.footway,,networks/COeXISTENCE-PROJECT URB main networks/provins/provins.net.xml
provins,1088466866#3,881fb0a1a5fffff,8,2.426,2.43,20.0,175.3666233,0,1,2.78,highway.footway,,networks/COeXISTENCE-PROJECT URB main networks/provins/provins.net.xml
provins,1088466866#4,881fb0a1a5fffff,8,6.154,6.16,20.0,175.3666233,0,1,2.78,highway.footway,,networks/COeXISTENCE-PROJECT URB main networks/provins/provins.net.xml
provins,1088466866#5,881fb0a1a5fffff,8,29.214,29.22,20.0,175.3666233,0,1,2.78,highway.footway,,networks/COeXISTENCE-PROJECT URB main networks/provins/provins.net.xml
provins,1088466866#6,881fb0a1a5fffff,8,23.748,23.75,20.0,175.3666233,0,1,2.78,highway.footway,,networks/COeXISTENCE-PROJECT URB main networks/provins/provins.net.xml
provins,1088466866#7,881fb0a1a5fffff,8,0.196,0.2,20.0,175.3666233,0,1,2.78,highway.footway,,networks/COeXISTENCE-PROJECT URB main networks/provins/provins.net.xml
provins,1088466868#0,881fb0a1a5fffff,8,12.918,12.92,20.0,175.3666233,0,1,5.56,highway.service,,networks/COeXISTENCE-PROJECT URB main networks/provins/provins.net.xml
provins,1088466868#1,881fb0a1a5fffff,8,91.076,91.08,20.0,175.3666233,0,1,5.56,highway.service,,networks/COeXISTENCE-PROJECT URB main networks/provins/provins.net.xml
provins,1088466868#2,881fb0a1a5fffff,8,2.183,2.18,20.0,175.3666233,0,1,5.56,highway.service,,networks/COeXISTENCE-PROJECT URB main networks/provins/provins.net.xml
provins,1088466869#0,881fb0a1a5fffff,8,8.473,8.47,20.0,175.3666233,0,1,2.78,highway.footway,,networks/COeXISTENCE-PROJECT URB main networks/provins/provins.net.xml
provins,1088466870,881fb0a1a5fffff,8,2.265,2.27,20.0,175.3666233,0,1,2.78,highway.footway,,networks/COeXISTENCE-PROJECT URB main networks/provins/provins.net.xml
provins,1088466871,881fb0a1a5fffff,8,18.14,18.13,20.0,175.3666233,0,1,2.78,highway.footway,,networks/COeXISTENCE-PROJECT URB main networks/provins/provins.net.xml
provins,1088466872,881fb0a1a5fffff,8,0.202,0.2,20.0,175.3666233,0,1,22.22,highway.secondary_link,,networks/COeXISTENCE-PROJECT URB main networks/provins/provins.net.xml
provins,1088466873,881fb0a1a5fffff,8,131.278,131.28,20.0,175.3666233,0,1,5.56,highway.track,,networks/COeXISTENCE-PROJECT URB main networks/provins/provins.net.xml
provins,1088466874#1,881fb0a1a5fffff,8,328.484,328.47,20.0,175.3666233,0,1,5.56,highway.service,,networks/COeXISTENCE-PROJECT URB main networks/provins/provins.net.xml
provins,1088466880#0,881fb0a1a5fffff,8,0.204,0.2,20.0,175.3666233,0,1,2.78,highway.footway,,networks/COeXISTENCE-PROJECT URB main networks/provins/provins.net.xml
provins,1088466880#1,881fb0a1a5fffff,8,7.764,7.76,20.0,175.3666233,0,1,2.78,highway.footway,,networks/COeXISTENCE-PROJECT URB main networks/provins/provins.net.xml
provins,1088466880#3,881fb0a1a5fffff,8,0.201,0.2,20.0,175.3666233,0,1,2.78,highway.footway,,networks/COeXISTENCE-PROJECT URB main networks/provins/provins.net.xml
provins,1088466880#4,881fb0a1a5fffff,8,2.755,2.75,20.0,175.3666233,0,1,2.78,highway.footway,,networks/COeXISTENCE-PROJECT URB main networks/provins/provins.net.xml
provins,1088466881#0,881fb0a1a5fffff,8,76.045,76.04,20.0,175.3666233,0,1,2.78,highway.footway,,networks/COeXISTENCE-PROJECT URB main networks/provins/provins.net.xml
provins,1088466881#4,881fb0a1a5fffff,8,2.755,2.75,20.0,175.3666233,0,1,2.78,highway.footway,,networks/COeXISTENCE-PROJECT URB main networks/provins/provins.net.xml
provins,1088466889,881fb0a1a5fffff,8,5.659,5.66,20.0,175.3666233,0,1,2.78,highway.footway,,networks/COeXISTENCE-PROJECT URB main networks/provins/provins.net.xml
provins,1088466890,881fb0a1a5fffff,8,0.202,0.2,20.0,175.3666233,0,1,1.39,highway.steps,,networks/COeXISTENCE-PROJECT URB main networks/provins/provins.net.xml
provins,1090437468,881fb0a1a5fffff,8,0.209,0.2,20.0,175.3666233,0,1,2.78,highway.footway,,networks/COeXISTENCE-PROJECT URB main networks/provins/provins.net.xml
provins,1102935201,881fb0aad7fffff,8,8.235,8.24,20.0,175.3666233,0,2,13.89,highway.primary,,networks/COeXISTENCE-PROJECT URB main networks/provins/provins.net.xml
provins,1102935202,881fb0aa9bfffff,8,4.701,4.7,20.0,175.3666233,0,1,13.89,highway.unclassified,,networks/COeXISTENCE-PROJECT URB main networks/provins/provins.net.xml
provins,1102935203,881fb0aa9bfffff,8,8.971,8.97,20.0,175.3666233,0,1,27.78,highway.secondary,,networks/COeXISTENCE-PROJECT URB main networks/provins/provins.net.xml
provins,1102935204,881fb0aa9bfffff,8,6.457,6.46,20.0,175.3666233,0,1,13.89,highway.unclassified,,networks/COeXISTENCE-PROJECT URB main networks/provins/provins.net.xml
